,Characters,Deaths,Concepts,Cover Date,Teams,Disbanded Teams,Objects in Issue,Persons,Issue Name,Issue Number,Locations,First Apperances,First Apperances of a Concept,First Appearances of a Location,First Appearances of a Object,First Appearances of a Story,First Appearances of a Team,Description,Deck
126,"['Air Wave (Larry Jordan)', 'Andre Chavard', 'Batman', 'Captain Tootsie', 'Dan Turpin', 'Dick Grayson', 'James Gordon', 'Rip Carter', 'Shorty', 'Shorty Morgan', 'Slam Bradley', 'Static', 'Tex']",[],"['Detective', 'Flashback ', 'Golden Age of Comics', 'Horse Riding', 'Humor', 'Robin', 'Secret Identity', 'Sidekick', 'Superhero Costumes']",1947-09-30,"['Batman and Robin', 'Boy Commandos', 'Gotham City Police Department']",[],"['Air Wave Helmet', 'Bat-Rope', 'Bat-Suit', 'Batmobile', 'Gotham Gazette ', 'Utility Belt']","['Bob Kane', 'Charles Paris', 'Harris Levy', 'Lit. Win']",['Pigmies in Giantland'],['127'],"['France', 'Gotham City', 'Laboratory', 'Paris', 'The Eiffel Tower']",[],[],[],[],[],[],"['<ol><li><em><ins><strong>“PIGMIES IN GIANTLAND.”</strong></ins></em> A crazed scientist called Dr. Agar tries to convince wealthy people that he has created a shrinking gas capable of reducing anything to one-fifth of its normal size. How will Batman and Robin defeat this new foe when they themselves are captured and shrunk?!</li><li><ins><em><strong>“MODERN PAUL REVERE”</strong></em></ins> (Slam Bradly)</li><li><ins><em><strong>“ROGUES AND RED HOTS”</strong></em></ins> (Air Wave)</li><li><ins><em><strong>""SHORTY THE FIGHT FAN""</strong></em></ins> </li><li><ins><em><strong>""NOTHING TO LOSE""</strong></em></ins> (text story by Tex Blane)</li><li><ins><em><strong>DAFFY &amp; DOODLE</strong></em></ins></li><li><ins><em><strong>""NEVER-SAY-DIE LAND""</strong></em></ins> (Boy Commandoes) </li></ol>']",[]
127,"['Air Wave (Larry Jordan)', 'Andre Chavard', 'Batman', 'Dan Turpin', 'Dick Grayson', 'James Gordon', 'Joker', 'Rip Carter', 'Shorty Morgan', 'Slam Bradley', 'Tex']",[],[],1947-10-31,"['Batman and Robin', 'Boy Commandos']",[],['Air Wave Helmet'],"['Bob Kane', 'Dick Sprang', 'Harris Levy', 'Jack Kirby', 'Joe Simon']",['Crimes in Reverse'],['128'],[],[],[],[],[],[],[],['<p><em>“CRIME IN REVERSE!” The Joker is at it again! Batman and Robin are at their wits’ end when Joker starts to commit crimes in reverse!</em></p>'],[]
128,"['Air Wave (Larry Jordan)', 'Alfy Twidgetts', 'Andre Chavard', 'Batman', 'Dan Turpin', 'Dick Grayson', 'Rip Carter', 'Shorty Morgan', 'Slam Bradley', 'Tex']",[],[],1947-11-30,"['Batman and Robin', 'Boy Commandos']",[],['Air Wave Helmet'],"['Bill Finger', 'Charles Paris', 'Harris Levy']",['The Isle of Yesterday'],['129'],[],[],[],[],[],[],[],"['<p><em>“THE ISLE OF YESTERDAY.” Batman and Robin track some criminals from Gotham City to an island called Goodwinville, where the people still live like they did in the 1890s!</em></p>']",[]
129,"['Air Wave (Larry Jordan)', 'Andre Chavard', 'Batman', 'Dan Turpin', 'Dick Grayson', 'Rip Carter', 'Shorty Morgan', 'Slam Bradley', 'Tex']",[],[],1947-12-31,"['Batman and Robin', 'Boy Commandos']",[],['Air Wave Helmet'],"['Bill Finger', 'Bob Kane', 'Charles Paris', 'Harris Levy']",['The Box'],['130'],[],[],[],[],[],[],[],['<p><em>“THE BOX.” Batman and Robin follow the trail of several criminals who want to obtain a mysterious box; the strange thing is that everyone who obtains this box is murdered shortly after!</em></p>'],[]
130,"['Air Wave (Larry Jordan)', 'Andre Chavard', 'Batman', 'Dan Turpin', 'Dick Grayson', 'Rip Carter', 'Shorty Morgan', 'Slam Bradley', 'Tex']",[],[],1948-01-31,"['Batman and Robin', 'Boy Commandos']",[],['Air Wave Helmet'],"['Bob Kane', 'Charles Paris', 'Harris Levy']",['The Underworld Surgeon'],['131'],[],[],[],[],[],[],[],"['<p><em>“THE UNDERWORLD SURGEON.” Batman and Robin investigate Joe Travers’ gang until they learn about the underworld surgeon, who has been performing plastic surgery on some of the most recognizable criminals’ faces to prevent them from being captured.</em></p>']",[]
131,"['Air Wave (Larry Jordan)', 'Andre Chavard', 'Batman', 'Dan Turpin', 'Dick Grayson', 'Rip Carter', 'Shorty Morgan', 'Slam Bradley', 'Tex', 'The Human Key']",[],[],1948-02-01,"['Batman and Robin', 'Boy Commandos']",[],['Air Wave Helmet'],"['Charles Paris', 'Harris Levy']",['The Human Key'],['132'],[],[],[],[],[],[],[],['<p><em>“THE HUMAN KEY!”</em></p><p><em>A master locksmith poses as a criminal in order to help Batman and Robin capture a notorious criminal and his gang!</em></p>'],[]
132,"['Air Wave (Larry Jordan)', 'Andre Chavard', 'Batman', 'Dan Turpin', 'Dick Grayson', 'James Gordon', 'Rip Carter', 'Shorty Morgan', 'Slam Bradley', 'Tex']",[],[],1948-03-01,"['Batman and Robin', 'Boy Commandos']",[],['Air Wave Helmet'],"['Bob Kane', 'Charles Paris', 'Harris Levy']",['The Man Who Could See the Future'],['133'],[],[],[],[],[],[],[],[],[]
133,"['Air Wave (Larry Jordan)', 'Andre Chavard', 'Batman', 'Dan Turpin', 'Dick Grayson', 'Penguin', 'Rip Carter', 'Shorty Morgan', 'Slam Bradley', 'Tex']",[],['Circus'],1948-04-01,"['Batman and Robin', 'Boy Commandos']",[],['Air Wave Helmet'],"['Bill Finger', 'Charles Paris', 'Harris Levy', 'Jack Kirby']",['A Modern Dr. Jekyl'],['134'],[],[],[],[],[],[],[],[],[]
134,"['Air Wave (Larry Jordan)', 'Andre Chavard', 'Batman', 'Dan Turpin', 'Dick Grayson', ""Frankenstein's Monster"", 'Mary Shelley', 'Professor Carter Nichols', 'Rip Carter', 'Shorty Morgan', 'Slam Bradley', 'Tex', 'Victor Frankenstein']",[],['Time Travel'],1948-05-01,"['Batman and Robin', 'Boy Commandos']",[],['Air Wave Helmet'],"['Bob Kane', 'Charles Paris', 'Harris Levy', 'Winslow Mortimer']",['The True Story of Frankenstein'],['135'],[],[],[],[],[],[],[],[],[]
135,"['Air Wave (Larry Jordan)', 'Andre Chavard', 'Batman', 'Dan Turpin', 'Dick Grayson', 'Henry Morgan', 'Professor Carter Nichols', 'Rip Carter', 'Shorty Morgan', 'Slam Bradley', 'Tex']",[],['Time Travel'],1948-06-01,"['Batman and Robin', 'Boy Commandos', 'Pirates']",[],['Air Wave Helmet'],"['Dick Sprang', 'Harris Levy', 'Jack Kirby']",['The Dead Mans Chest'],['136'],[],[],[],[],[],[],[],[],[]
136,"['Air Wave (Larry Jordan)', 'Andre Chavard', 'Batman', 'Dan Turpin', 'Dick Grayson', 'James Gordon', 'Joker', 'Rip Carter', 'Shorty Morgan', 'Slam Bradley', 'Tex']",[],[],1948-07-01,"['Batman and Robin', 'Boy Commandos']",[],['Air Wave Helmet'],"['Charles Paris', 'Dick Sprang']",['The Rebus Crimes'],['137'],[],[],[],[],[],[],[],[],[]
137,"['Andre Chavard', 'Batman', 'Dick Grayson', 'Joker', 'Rip Carter', 'Robert Crane', 'Shorty Morgan', 'Slam Bradley', 'Tex']",[],[],1948-08-01,"['Batman and Robin', 'Boy Commandos']",[],[],"['Bill Finger', 'Dick Sprang', 'Whitney Ellsworth']",['The Invisible Crimes'],['138'],[],[],[],[],[],[],[],[],[]
138,"['Andre Chavard', 'Batman', 'Dan Turpin', 'Dick Grayson', 'James Gordon', 'Rip Carter', 'Robert Crane', 'Shorty Morgan', 'Slam Bradley', 'Tex']",[],[],1948-09-01,"['Batman and Robin', 'Boy Commandos']",[],['Bat-Signal'],"['Bill Finger', 'Charles Paris', 'Dick Sprang']",['The Crimes of Jade'],['139'],[],[],[],[],[],[],[],[],[]
139,"['Andre Chavard', 'Batman', 'Dan Turpin', 'Dick Grayson', 'James Gordon', 'Riddler', 'Rip Carter', 'Robert Crane', 'Shorty Morgan', 'Slam Bradley', 'Tex']",[],"['Deathtrap', 'Giant props']",1948-10-01,"['Batman and Robin', 'Boy Commandos']",[],"['Bat-Suit', 'Batmobile', ""Riddler's Cane"", 'Utility Belt']","['Bill Finger', 'Charles Paris', 'Curt Swan', 'Dick Sprang', 'Howard Sherman', 'Jimmy Thompson', 'Otto Binder', 'Steve Brodie', 'Whitney Ellsworth', 'Winslow Mortimer']",['The Riddler!'],['140'],['Gotham City'],[],[],[],[],[],[],"[""<ol><li>The Riddler (The first appearance and origin of The Prince of Puzzlers, The Riddler (Edward Nigma) / written by Bill Finger (co-creator) and drawn by Dick Sprang (co-creator)</li><li>Robotman's Double Trouble (Robotman)</li><li>Dog for a Day (Slam Bradley)</li><li>To the Moon and Back (full text article)</li><li>The Dictator from Alcatraz (Boy Commandos, Rip Carter)</li></ol>""]",[]
140,"['Andre Chavard', 'Batman', 'Dan Turpin', 'Dick Grayson', 'James Gordon', 'Rip Carter', 'Robert Crane', 'Shorty Morgan', 'Slam Bradley', 'Tex']",[],[],1948-11-01,"['Batman and Robin', 'Boy Commandos']",[],['Batarang'],"['Bob Kane', 'Charles Paris']",['The Gallery of Public Heroes'],['141'],['Batcave'],[],[],[],[],[],[],[],[]
141,"['Alfy Twidgetts', 'Andre Chavard', 'Batman', 'Dan Turpin', 'Dick Grayson', 'Riddler', 'Rip Carter', 'Robert Crane', 'Shorty Morgan', 'Slam Bradley', 'Tex']",[],['Giant props'],1948-12-01,"['Batman and Robin', 'Boy Commandos']",[],[],"['Bill Finger', 'Charles Paris', 'Dick Sprang']","['The Riddler\'s ""Crimes Puzzle Contest""']",['142'],[],[],[],[],[],[],[],[],[]
142,"['Andre Chavard', 'Baffler', 'Batman', 'Daffy', 'Dan Turpin', 'Dick Grayson', 'Doodle', 'James Gordon', 'Rip Carter', 'Robert Crane', 'Shorty Morgan', 'Slam Bradley', 'Tex', 'The Pied Piper']",[],['Giant props'],1949-01-01,"['Batman and Robin', 'Boy Commandos']",[],['Bat-Signal'],"['Bill Finger', 'Charles Paris', 'Jim Mooney']",['The Pied Piper of Peril'],['143'],['Gotham City'],[],[],[],[],[],[],[],[]
143,"['Andre Chavard', 'Batman', 'Dan Turpin', 'Dick Grayson', 'Kay Kyser', 'Rip Carter', 'Robert Crane', 'Shorty Morgan', 'Slam Bradley', 'Tex']",[],[],1949-02-01,"['Batman and Robin', 'Boy Commandos']",[],[],"['Carmine Infantino', 'Charles Paris', 'Dick Sprang']","[""Kay Keyser's Mystery Broadcast""]",['144'],['Batcave'],[],[],[],[],[],[],['<p>Batman and Robin save Kay Kyser!</p>'],[]
144,"['Andre Chavard', 'Batman', 'Dan Turpin', 'Dick Grayson', 'James Gordon', 'Rip Carter', 'Robert Crane', 'Shorty Morgan', 'Slam Bradley', 'Tex']",[],[],1949-03-01,"['Batman and Robin', 'Boy Commandos']",[],['Batmobile'],"['Carmine Infantino', 'Charles Paris', 'Dick Sprang']","['Robin, the Boy Failure']",['145'],['Batcave'],[],[],[],[],[],[],[],[]
145,"['Andre Chavard', 'Batman', 'Dan Turpin', 'Dick Grayson', 'Rip Carter', 'Robert Crane', 'Shorty Morgan', 'Slam Bradley', 'Tex']",[],[],1949-04-01,"['Batman and Robin', 'Boy Commandos']",[],[],"['Bill Finger', 'Carmine Infantino', 'Dick Sprang']","[""Three's a Crowd!""]",['146'],[],[],[],[],[],[],[],[],[]
146,"['Andre Chavard', 'Batman', 'Dan Turpin', 'Dick Grayson', 'James Gordon', 'Rip Carter', 'Robert Crane', 'Shorty Morgan', 'Slam Bradley', 'Tex', 'Tiger Shark']",[],[],1949-05-01,"['Batman and Robin', 'Boy Commandos']",[],"['Batcopter', 'Rexie']","['Carmine Infantino', 'Charles Paris', 'Dick Sprang']",['Tiger Shark'],['147'],['Batcave'],[],[],[],[],[],[],[],[]
147,"['Andre Chavard', 'Batman', 'Dan Turpin', 'Dick Grayson', 'James Gordon', 'Rip Carter', 'Robert Crane', 'Shorty Morgan', 'Slam Bradley', 'Tex']",[],[],1949-06-01,"['Batman and Robin', 'Boy Commandos']",[],[],"['Bill Finger', 'Carmine Infantino', 'Charles Paris', 'Dick Sprang']",['The Experiment of Professor Zero'],['148'],[],[],[],[],[],[],[],[],[]
148,"['Andre Chavard', 'Batman', 'Dan Turpin', 'Dick Grayson', 'Joker', 'Rip Carter', 'Robert Crane', 'Shorty Morgan', 'Slam Bradley', 'Tex']",[],['Giant props'],1949-07-01,"['Batman and Robin', 'Boy Commandos']",[],[],"['Bill Finger', 'Dick Sprang']",['The Sound Effect Crimes'],['149'],[],[],[],[],[],[],[],[],[]
149,"['Andre Chavard', 'Batman', 'Dan Turpin', 'Dick Grayson', 'James Gordon', 'Rip Carter', 'Robert Crane', 'Shorty Morgan', 'Slam Bradley', 'Tex']",[],[],1949-08-01,"['Batman and Robin', 'Gotham City Police Department']",[],"['Bat-Signal', 'Batmobile']","['Charles Paris', 'Dick Sprang', 'George Klein', 'Howard Sherman', 'Jack Kirby', 'Jack Schiff', 'Jim Mooney', 'Jimmy Thompson', 'Otto Binder', 'Whitney Ellsworth']",['The Ghost of Gotham City'],['150'],"['Batcave', 'Gotham City', 'New York City']",[],[],[],[],[],[],"['<p>The Ghost of Gotham City:\xa0 A clever doctor uses a phony ""ghost"" of executed mobster Rifle Rafferty and a group of stool pigeons within Gotham City\'s mobs in order to convince the Police and the Dynamic Duo that Rafferty has come back from the dead to exact revenge.</p>']",[]
150,"['Batman', 'Dick Grayson', 'Pow-Wow Smith', 'Robert Crane', 'Shorty Morgan', 'Slam Bradley']",[],[],1949-09-01,['Batman and Robin'],[],[],"['Carmine Infantino', 'Dick Sprang']",['I.O.U. My Life'],['151'],[],[],[],[],[],[],[],[],[]
151,"['Batman', 'Dick Grayson', 'Pow-Wow Smith', 'Robert Crane', 'Shorty Morgan', 'Vicki Vale']",[],[],1949-10-01,['Batman and Robin'],[],[],"['Bob Kane', 'Carmine Infantino', 'Charles Paris']",['The Goblin of Gotham City'],['152'],['Gotham City'],[],[],[],[],[],[],['<p>-</p>'],[]
152,"['Batman', 'James Gordon', 'Karen Duncan', 'Pow-Wow Smith', 'Robert Crane', 'Roy Raymond']",[],['Golden Age of Comics'],1949-11-01,[],[],[],"['Carmine Infantino', 'Charles Paris', 'Dick Sprang', 'Ruben Moreira']",['The Flying Batman'],['153'],[],[],[],[],[],[],[],[],[]
153,"['Batman', 'Dick Grayson', 'James Gordon', 'Karen Duncan', 'Pow-Wow Smith', 'Robert Crane']",[],[],1949-12-01,['Batman and Robin'],[],[],"['Bob Kane', 'Carmine Infantino', 'Charles Paris']",['The Underground Railroad Of Crime'],['154'],[],[],[],[],[],[],[],[],[]
154,"['Batman', 'Dick Grayson', 'Pow-Wow Smith', 'Robert Crane', 'Vicki Vale']",[],[],1950-01-01,['Batman and Robin'],[],[],"['Bob Kane', 'Carmine Infantino', 'Charles Paris']","['Bruce Wayne, Private Detective']",['155'],[],[],[],[],[],[],[],[],[]
155,"['Batman', 'Dick Grayson', 'James Gordon', 'Karen Duncan', 'Pow-Wow Smith', 'Robert Crane']",[],[],1950-02-01,['Batman and Robin'],[],['Batmobile'],"['Carmine Infantino', 'Dick Sprang']",['Batmobile of 1950'],['156'],[],[],[],[],[],[],[],[],[]
156,"['Batman', 'Dick Grayson', 'Karen Duncan', 'Pow-Wow Smith', 'Robert Crane', 'Vicki Vale']",[],[],1950-03-01,"['Batman and Robin', 'Gotham City Police Department']",[],[],"['Bob Kane', 'Carmine Infantino', 'Charles Paris', 'Irwin Hasen']",['The Race of the Century'],['157'],[],[],[],[],[],[],[],[],[]
157,"['Batman', 'Dick Grayson', 'Doctor Doom', 'James Gordon', 'Karen Duncan', 'Robert Crane']",['Doctor Doom'],[],1950-04-01,['Batman and Robin'],[],['Batmobile'],"['Bob Kane', 'Carmine Infantino', 'Charles Paris']","['The 1,001 Trophies of Batman']",['158'],['Batcave'],[],[],[],[],[],[],['<p>Batman and Robin face Dr. Doom.</p>'],[]
158,"['Alfred Pennyworth', 'Batman', 'Dick Grayson', 'James Gordon', 'Karen Duncan', 'Pow-Wow Smith', 'Robert Crane', 'Roy Raymond']",[],[],1950-05-01,[],[],['Batmobile'],"['Bob Kane', 'Carmine Infantino', 'Charles Paris']",['Bruce Wayne - You Are Batman'],['159'],[],[],[],[],[],[],[],[],[]
159,"['Batman', 'Dick Grayson', 'James Gordon', 'Karen Duncan', 'Pow-Wow Smith', 'Robert Crane', 'The Globe-Trotter']",[],[],1950-06-01,"['Batman and Robin', 'Scotland Yard']",[],['Batmobile'],"['Carmine Infantino', 'Charles Paris', 'Dick Sprang']",['The Globe-Trotter of Crime'],['160'],"['English Channel', 'France', 'Le Louvre', 'London', 'The Eiffel Tower', 'White Cliffs of Dover']",[],[],[],[],[],[],[],[]
160,"['Batman', 'Dick Grayson', 'James Gordon', 'Karen Duncan', 'Pow-Wow Smith', 'Robert Crane', 'Roy Raymond']",[],[],1950-07-01,['Batman and Robin'],[],['Batcycle'],"['Bob Kane', 'Charles Paris']",['The Men Who Died on Time'],['161'],[],[],[],[],[],[],[],[],[]
161,"['Batman', 'Dick Grayson', 'Karen Duncan', 'Pow-Wow Smith', 'Robert Crane', 'Roy Raymond']",[],[],1950-08-01,['Batman and Robin'],[],[],"['Bob Kane', 'Charles Paris']",['The Law of the Iron Road'],['162'],[],[],[],[],[],[],[],[],[]
162,"['Batman', 'Dick Grayson', 'Dover and Clover', 'Karen Duncan', 'Pow-Wow Smith', 'Robert Crane', 'Roy Raymond']",[],[],1950-09-01,[],[],[],"['Bill Finger', 'Charles Paris']",['The Man Who Feared Metal'],['163'],[],[],[],[],[],[],[],[],[]
163,"['Batman', 'Dick Grayson', 'James Gordon', 'Karen Duncan', 'Pow-Wow Smith', 'Robert Crane', 'Roy Raymond', 'Vicki Vale']",[],[],1950-10-01,['Batman and Robin'],[],['Bat-Signal'],"['Bob Kane', 'Charles Paris']",['Untold Tales of the Bat-Signal'],['164'],[],[],[],[],[],[],[],[],[]
164,"['Batman', 'Dick Grayson', 'Dover and Clover', 'James Gordon', 'Karen Duncan', 'Pow-Wow Smith', 'Robert Crane', 'Roy Raymond']",[],"['Costume Change', 'Giant props']",1950-11-01,['Batman and Robin'],[],['Bat-Suit'],"['Charles Paris', 'Dick Sprang']",['The Strange Costumes of Batman'],['165'],['Batcave'],[],[],[],[],[],[],[],[]
165,"['Batman', 'Dick Grayson', 'James Gordon', 'Karen Duncan', 'Pow-Wow Smith', 'Robert Crane', 'Roy Raymond']",[],[],1950-12-01,['Batman and Robin'],[],[],"['Charles Paris', 'Dick Sprang']",['The Man with a Million Faces'],['166'],[],[],[],[],[],[],[],[],[]
166,"['Batman', 'Cleopatra', 'Dick Grayson', 'James Gordon', 'Karen Duncan', 'Pow-Wow Smith', 'Professor Carter Nichols', 'Robert Crane', 'Roy Raymond', 'Vicki Vale']",[],['Time Travel'],1951-01-01,['Batman and Robin'],[],[],"['Bill Finger', 'Charles Paris', 'Dick Sprang']",['Bodyguards for Cleopatra'],['167'],"['Egypt', 'The Nile']",[],[],[],[],[],[],[],[]
167,"['Batman', 'Dick Grayson', 'James Gordon', 'Joker', 'Karen Duncan', 'Pow-Wow Smith', 'Robert Crane', 'Roy Raymond']",[],"['Detective', 'Flashback ', 'Golden Age of Comics', 'Origin Story', 'Sidekick']",1951-02-28,['Batman and Robin'],[],"['Bat-Rope', 'Bat-Suit', 'Batmobile', 'Utility Belt']","['Bill Finger', 'Bruno Premiani', 'Charles Paris', 'Dan Barry', 'Frank Bolle', 'George Roussos', 'Jack Schiff', 'Lew Sayre Schwartz', 'Winslow Mortimer']",['The Man Behind the Red Hood! / The Electric Thinking Cap / The Return of the Iron Man / Ten Little Indians'],['168'],"['Ace Chemical Processing Plant', 'Gotham City', 'Monarch Playing Card Company']",[],[],[],[],[],[],"['<ol><li style=""margin-right:0px;"">Cover by Lew Schwartz and Charles Paris.</li><li style=""margin-right:0px;"">""<em>The Man behind the Red Hood!</em>"" written by Bill Finger, penciled by Lew Schwartz and inked by George Roussos.</li><li style=""margin-right:0px;"">""<em>The Electric Thinking Cap</em>"" written by Unknown, penciled and inked by Dan Barry.</li><li style=""margin-right:0px;"">""<em>The Return of the Iron Man</em>"" written by Unknown, penciled and inked by Frank Bolle.</li><li style=""margin-right:0px;"">""<em>Ten Little Indians</em>"" written by Unknown, penciled and inked by Bruno Premiani.</li></ol><p>Batman is tracking down a ten year old case with the help of some class mates. That\'s right; Batman is teaching a course on criminology. There are many clues indicating who has done the old crimes, such as a lock of green hair is found and who else but the Joker would be so smart as to create two-way red lenses? Joker\'s origin is shown for the first time in this detective comic.</p>']",[]
168,"['Batman', 'Deadshot', 'Dick Grayson', 'Karen Duncan', 'Pow-Wow Smith', 'Robert Crane', 'Roy Raymond']",[],[],1951-03-01,['Batman and Robin'],[],[],"['Bob Kane', 'Charles Paris']",['Boss of the Big House'],['169'],[],[],[],[],[],[],[],"['<p> Batman takes over as the acting warden at the local prison. When he catches a prisoner trying to steal records on executions, Batman decides to go undercover as a prisoner to figure out what the convicts are up to.</p><p>Note-</p><p>Deadshot has a single panel cameo.</p>']",[]
169,"['Batman', 'Dick Grayson', 'Karen Duncan', 'Pow-Wow Smith', 'Robert Crane', 'Roy Raymond']",[],[],1951-04-01,['Batman and Robin'],[],[],"['Charles Paris', 'Ramona Fradon']",['The Flying Dutchman II'],['170'],[],[],[],[],[],[],[],[],[]
170,"['Batman', 'Dick Grayson', 'Karen Duncan', 'Penguin', 'Pow-Wow Smith', 'Robert Crane', 'Roy Raymond']",[],[],1951-05-01,['Batman and Robin'],[],[],"['Bill Finger', 'Charles Paris', 'Dick Sprang']",['The Menace of the Giant Birds'],['171'],[],[],[],[],[],[],[],[],[]
171,"['9 Lives Man', 'Batman', 'Dick Grayson', 'James Gordon', 'Karen Duncan', 'Pow-Wow Smith', 'Robert Crane', 'Roy Raymond']",['9 Lives Man'],[],1951-06-01,['Batman and Robin'],[],"['Batarang', 'Batplane']","['Bill Finger', 'Charles Paris', 'Dick Sprang']",['The Outlaw Who Had Nine Lives'],['172'],[],[],[],[],[],[],[],[],[]
172,"['Batman', 'Dick Grayson', 'James Gordon', 'Karen Duncan', 'Killer Moth', 'Pow-Wow Smith', 'Robert Crane', 'Roy Raymond']",[],[],1951-07-01,['Batman and Robin'],[],"['Bat-Suit', 'Batarang']","['Bob Kane', 'Charles Paris']","[""The Batman's Double""]",['173'],[],[],[],[],[],[],[],[],[]
